subid,slidenumber,condition,rawDT,age_months,milliDT,logDT,logDT_win,slide_num_adj,run,slide_type,pix_change,pix_adj
SW17,16,barrier,0.963,50,963,2.983626287,2.983626287,15,first,within,4553860.738,7.919206904
SW17,17,barrier,0.828,50,828,2.918030337,2.918030337,16,first,within,4038429.224,7.022866625
SW17,18,barrier,1.162,50,1162,3.065206128,3.065206128,17,first,boundary,3445924.179,5.992494746
SW17,19,barrier,0.726,50,726,2.860936621,2.860936621,18,first,within,4059682.655,7.059826543
SW17,20,barrier,0.652,50,652,2.814247596,2.814247596,19,first,within,4212509.219,7.325593383
SW17,24,barrier,0.566,50,566,2.752816431,2.752816431,2,second,boundary,3561770.332,6.193952302
SW17,25,barrier,0.567,50,567,2.753583059,2.753583059,3,second,within,4271778.798,7.428663742
SW17,26,barrier,0.351,50,351,2.545307116,2.545307116,4,second,within,4651819.088,8.089557401
SW17,27,barrier,0.359,50,359,2.555094449,2.555094449,5,second,within,4089593.053,7.111841008
SW17,28,barrier,0.745,50,745,2.872156273,2.872156273,6,second,within,4506593.589,7.837008885
SW17,29,barrier,0.354,50,354,2.549003262,2.549003262,7,second,within,5074698.017,8.824947859
SW17,30,barrier,0.387,50,387,2.587710965,2.587710965,8,second,within,5223628.424,9.083939246
SW17,31,barrier,1.866,50,1866,3.270911639,3.270911639,9,second,boundary,4844785.612,8.425128012
SW17,32,barrier,0.165,50,165,2.217483944,2.217483944,10,second,within,5422821.596,9.430338056
SW17,33,barrier,0.19,50,190,2.278753601,2.278753601,11,second,within,4776043.282,8.30558445
SW17,34,barrier,0.249,50,249,2.396199347,2.396199347,12,second,within,4546110.525,7.90572921
SW17,35,barrier,0.226,50,226,2.354108439,2.354108439,13,second,within,4210393.209,7.321913622
SW17,36,barrier,0.273,50,273,2.436162647,2.436162647,14,second,within,4565120.403,7.938787568
SW17,37,barrier,0.27,50,270,2.431363764,2.431363764,15,second,within,4553860.738,7.919206904
SW17,38,barrier,0.553,50,553,2.742725131,2.742725131,16,second,within,4038429.224,7.022866625
SW17,39,barrier,2.226,50,2226,3.34752516,3.34752516,17,second,boundary,3445924.179,5.992494746
SW17,40,barrier,0.27,50,270,2.431363764,2.431363764,18,second,within,4059682.655,7.059826543
SW17,41,barrier,0.571,50,571,2.756636108,2.756636108,19,second,within,4212509.219,7.325593383
SX103,3,barrier,2.268,42,2268,3.35564305,3.35564305,2,first,boundary,3561770.332,6.193952302
SX103,4,barrier,1.19,42,1190,3.075546961,3.075546961,3,first,within,4271778.798,7.428663742
SX103,5,barrier,0.878,42,878,2.943494516,2.943494516,4,first,within,4651819.088,8.089557401
SX103,6,barrier,0.79,42,790,2.897627091,2.897627091,5,first,within,4089593.053,7.111841008
SX103,7,barrier,0.894,42,894,2.951337519,2.951337519,6,first,within,4506593.589,7.837008885
SX103,8,barrier,1.243,42,1243,3.094471129,3.094471129,7,first,within,5074698.017,8.824947859
SX103,9,barrier,1.295,42,1295,3.112269768,3.112269768,8,first,within,5223628.424,9.083939246
SX103,10,barrier,1.339,42,1339,3.126780577,3.126780577,9,first,boundary,4844785.612,8.425128012
SX103,11,barrier,0.707,42,707,2.849419414,2.849419414,10,first,within,5422821.596,9.430338056
SX103,12,barrier,0.734,42,734,2.86569606,2.86569606,11,first,within,4776043.282,8.30558445
SX103,13,barrier,0.791,42,791,2.898176483,2.898176483,12,first,within,4546110.525,7.90572921
SX103,14,barrier,0.566,42,566,2.752816431,2.752816431,13,first,within,4210393.209,7.321913622
SX103,15,barrier,0.614,42,614,2.788168371,2.788168371,14,first,within,4565120.403,7.938787568
SX103,16,barrier,1.013,42,1013,3.005609445,3.005609445,15,first,within,4553860.738,7.919206904
SX103,17,barrier,1.244,42,1244,3.09482038,3.09482038,16,first,within,4038429.224,7.022866625
SX103,18,barrier,2.046,42,2046,3.310905629,3.310905629,17,first,boundary,3445924.179,5.992494746
SX103,19,barrier,0.907,42,907,2.957607287,2.957607287,18,first,within,4059682.655,7.059826543
SX103,20,barrier,0.679,42,679,2.831869774,2.831869774,19,first,within,4212509.219,7.325593383
SX103,24,barrier,0.206,42,206,2.31386722,2.31386722,2,second,boundary,3561770.332,6.193952302
SX103,25,barrier,5.748,42,5748,3.759516759,3.759516759,3,second,within,4271778.798,7.428663742
SX103,26,barrier,1.566,42,1566,3.194791758,3.194791758,4,second,within,4651819.088,8.089557401
SX103,27,barrier,0.52,42,520,2.716003344,2.716003344,5,second,within,4089593.053,7.111841008
SX103,28,barrier,0.482,42,482,2.683047038,2.683047038,6,second,within,4506593.589,7.837008885
SX103,29,barrier,0.966,42,966,2.984977126,2.984977126,7,second,within,5074698.017,8.824947859
SX103,30,barrier,0.661,42,661,2.820201459,2.820201459,8,second,within,5223628.424,9.083939246
SX103,31,barrier,0.538,42,538,2.730782276,2.730782276,9,second,boundary,4844785.612,8.425128012
SX103,32,barrier,0.499,42,499,2.698100546,2.698100546,10,second,within,5422821.596,9.430338056
SX103,33,barrier,0.398,42,398,2.599883072,2.599883072,11,second,within,4776043.282,8.30558445
SX103,34,barrier,0.829,42,829,2.918554531,2.918554531,12,second,within,4546110.525,7.90572921
SX103,35,barrier,0.443,42,443,2.646403726,2.646403726,13,second,within,4210393.209,7.321913622
SX103,36,barrier,0.825,42,825,2.916453949,2.916453949,14,second,within,4565120.403,7.938787568
SX103,37,barrier,3.142,42,3142,3.497206181,3.497206181,15,second,within,4553860.738,7.919206904
SX103,38,barrier,0.597,42,597,2.775974331,2.775974331,16,second,within,4038429.224,7.022866625
SX103,39,barrier,0.508,42,508,2.705863712,2.705863712,17,second,boundary,3445924.179,5.992494746
SX103,40,barrier,0.479,42,479,2.680335513,2.680335513,18,second,within,4059682.655,7.059826543
SX103,41,barrier,0.636,42,636,2.803457116,2.803457116,19,second,within,4212509.219,7.325593383
TA36,3,barrier,0.663,36,663,2.821513528,2.821513528,2,first,boundary,3561770.332,6.193952302
TA36,4,barrier,0.716,36,716,2.854913022,2.854913022,3,first,within,4271778.798,7.428663742
TA36,5,barrier,0.629,36,629,2.798650645,2.798650645,4,first,within,4651819.088,8.089557401
TA36,6,barrier,0.603,36,603,2.780317312,2.780317312,5,first,within,4089593.053,7.111841008
TA36,7,barrier,0.633,36,633,2.80140371,2.80140371,6,first,within,4506593.589,7.837008885
TA36,8,barrier,0.647,36,647,2.810904281,2.810904281,7,first,within,5074698.017,8.824947859
TA36,9,barrier,0.949,36,949,2.977266212,2.977266212,8,first,within,5223628.424,9.083939246
TA36,10,barrier,0.645,36,645,2.809559715,2.809559715,9,first,boundary,4844785.612,8.425128012
TA36,11,barrier,0.626,36,626,2.796574333,2.796574333,10,first,within,5422821.596,9.430338056
TA36,12,barrier,0.568,36,568,2.754348336,2.754348336,11,first,within,4776043.282,8.30558445
TA36,13,barrier,0.425,36,425,2.62838893,2.62838893,12,first,within,4546110.525,7.90572921
TA36,14,barrier,0.645,36,645,2.809559715,2.809559715,13,first,within,4210393.209,7.321913622
TA36,15,barrier,0.676,36,676,2.829946696,2.829946696,14,first,within,4565120.403,7.938787568
TA36,16,barrier,0.56,36,560,2.748188027,2.748188027,15,first,within,4553860.738,7.919206904
TA36,17,barrier,0.633,36,633,2.80140371,2.80140371,16,first,within,4038429.224,7.022866625
TA36,18,barrier,0.685,36,685,2.835690571,2.835690571,17,first,boundary,3445924.179,5.992494746
TA36,19,barrier,0.809,36,809,2.907948522,2.907948522,18,first,within,4059682.655,7.059826543
TA36,20,barrier,0.663,36,663,2.821513528,2.821513528,19,first,within,4212509.219,7.325593383
TA36,24,barrier,0.597,36,597,2.775974331,2.775974331,2,second,boundary,3561770.332,6.193952302
TA36,25,barrier,0.579,36,579,2.762678564,2.762678564,3,second,within,4271778.798,7.428663742
TA36,26,barrier,1.403,36,1403,3.147057671,3.147057671,4,second,within,4651819.088,8.089557401
TA36,27,barrier,0.73,36,730,2.86332286,2.86332286,5,second,within,4089593.053,7.111841008
TA36,28,barrier,0.755,36,755,2.877946952,2.877946952,6,second,within,4506593.589,7.837008885
TA36,29,barrier,0.692,36,692,2.840106094,2.840106094,7,second,within,5074698.017,8.824947859
TA36,30,barrier,1.079,36,1079,3.033021445,3.033021445,8,second,within,5223628.424,9.083939246
TA36,31,barrier,0.751,36,751,2.875639937,2.875639937,9,second,boundary,4844785.612,8.425128012
TA36,32,barrier,0.707,36,707,2.849419414,2.849419414,10,second,within,5422821.596,9.430338056
TA36,33,barrier,0.637,36,637,2.804139432,2.804139432,11,second,within,4776043.282,8.30558445
TA36,34,barrier,0.626,36,626,2.796574333,2.796574333,12,second,within,4546110.525,7.90572921
TA36,35,barrier,0.737,36,737,2.867467488,2.867467488,13,second,within,4210393.209,7.321913622
TA36,36,barrier,0.73,36,730,2.86332286,2.86332286,14,second,within,4565120.403,7.938787568
TA36,37,barrier,0.387,36,387,2.587710965,2.587710965,15,second,within,4553860.738,7.919206904
TA36,38,barrier,1.179,36,1179,3.071513805,3.071513805,16,second,within,4038429.224,7.022866625
TA36,39,barrier,0.579,36,579,2.762678564,2.762678564,17,second,boundary,3445924.179,5.992494746
TA36,40,barrier,0.531,36,531,2.725094521,2.725094521,18,second,within,4059682.655,7.059826543
TA36,41,barrier,0.548,36,548,2.738780558,2.738780558,19,second,within,4212509.219,7.325593383
TA39,3,nothing,0.985,30,985,2.99343623,2.99343623,2,first,boundary,3381826.49,5.881028259
TA39,4,nothing,2.16,30,2160,3.334453751,3.334453751,3,first,within,3882150.485,6.751096419
TA39,5,nothing,0.695,30,695,2.841984805,2.841984805,4,first,within,4296483.591,7.47162561
TA39,6,nothing,0.671,30,671,2.82672252,2.82672252,5,first,within,4031697.099,7.011159396
TA39,7,nothing,0.678,30,678,2.831229694,2.831229694,6,first,within,4639716.692,8.06851122
TA39,8,nothing,2.006,30,2006,3.302330929,3.302330929,7,first,within,5105712.6,8.878882513
TA39,9,nothing,0.59,30,590,2.770852012,2.770852012,8,first,within,6466129.029,11.24465955
TA39,10,nothing,1.278,30,1278,3.106530854,3.106530854,9,first,boundary,5526230.268,9.610166715
TA39,11,nothing,0.719,30,719,2.85672889,2.85672889,10,first,within,5664133.439,9.849981634
TA39,12,nothing,0.541,30,541,2.733197265,2.733197265,11,first,within,5079969.27,8.834114618
TA39,13,nothing,1.381,30,1381,3.140193679,3.140193679,12,first,within,4574287.827,7.954729805
TA39,14,nothing,0.892,30,892,2.950364854,2.950364854,13,first,within,3920132.597,6.817147671
TA39,15,nothing,0.494,30,494,2.693726949,2.693726949,14,first,within,3760258.053,6.539124327
TA39,16,nothing,0.427,30,427,2.630427875,2.630427875,15,first,within,3688629.216,6.414561102
TA39,17,nothing,6.959,30,6959,3.842546836,3.770359271,16,first,within,3413116.095,5.935441178
TA39,18,nothing,2.204,30,2204,3.34321159,3.34321159,17,first,boundary,3009250.871,5.233115733
TA39,19,nothing,1.057,30,1057,3.024074987,3.024074987,18,first,within,3632366.182,6.316719153
TA39,20,nothing,1.157,30,1157,3.063333359,3.063333359,19,first,within,3885994.192,6.757780662
TA39,24,nothing,0.829,30,829,2.918554531,2.918554531,2,second,boundary,3381826.49,5.881028259
TA39,25,nothing,0.483,30,483,2.683947131,2.683947131,3,second,within,3882150.485,6.751096419
TA39,26,nothing,0.526,30,526,2.720985744,2.720985744,4,second,within,4296483.591,7.47162561
TA39,27,nothing,0.279,30,279,2.445604203,2.445604203,5,second,within,4031697.099,7.011159396
TA39,28,nothing,0.284,30,284,2.45331834,2.45331834,6,second,within,4639716.692,8.06851122
TA39,29,nothing,2.032,30,2032,3.307923704,3.307923704,7,second,within,5105712.6,8.878882513
TA39,30,nothing,0.405,30,405,2.607455023,2.607455023,8,second,within,6466129.029,11.24465955
TA39,31,nothing,0.531,30,531,2.725094521,2.725094521,9,second,boundary,5526230.268,9.610166715
TA39,32,nothing,0.533,30,533,2.726727209,2.726727209,10,second,within,5664133.439,9.849981634
TA39,33,nothing,0.431,30,431,2.63447727,2.63447727,11,second,within,5079969.27,8.834114618
TA39,34,nothing,0.533,30,533,2.726727209,2.726727209,12,second,within,4574287.827,7.954729805
TA39,35,nothing,2.574,30,2574,3.410608543,3.410608543,13,second,within,3920132.597,6.817147671
TA39,36,nothing,0.492,30,492,2.691965103,2.691965103,14,second,within,3760258.053,6.539124327
TA39,37,nothing,0.462,30,462,2.664641976,2.664641976,15,second,within,3688629.216,6.414561102
TA39,38,nothing,5.108,30,5108,3.708250889,3.708250889,16,second,within,3413116.095,5.935441178
TA39,39,nothing,0.97,30,970,2.986771734,2.986771734,17,second,boundary,3009250.871,5.233115733
TA39,40,nothing,0.682,30,682,2.833784375,2.833784375,18,second,within,3632366.182,6.316719153
TA39,41,nothing,0.917,30,917,2.962369336,2.962369336,19,second,within,3885994.192,6.757780662
TG29,3,barrier,0.499,34,499,2.698100546,2.698100546,2,first,boundary,3561770.332,6.193952302
TG29,4,barrier,0.525,34,525,2.720159303,2.720159303,3,first,within,4271778.798,7.428663742
TG29,5,barrier,0.912,34,912,2.959994838,2.959994838,4,first,within,4651819.088,8.089557401
TG29,6,barrier,0.474,34,474,2.675778342,2.675778342,5,first,within,4089593.053,7.111841008
TG29,7,barrier,0.782,34,782,2.893206753,2.893206753,6,first,within,4506593.589,7.837008885
TG29,8,barrier,0.557,34,557,2.745855195,2.745855195,7,first,within,5074698.017,8.824947859
TG29,9,barrier,0.558,34,558,2.746634199,2.746634199,8,first,within,5223628.424,9.083939246
TG29,10,barrier,0.855,34,855,2.931966115,2.931966115,9,first,boundary,4844785.612,8.425128012
TG29,11,barrier,0.791,34,791,2.898176483,2.898176483,10,first,within,5422821.596,9.430338056
TG29,12,barrier,0.507,34,507,2.705007959,2.705007959,11,first,within,4776043.282,8.30558445
TG29,13,barrier,0.581,34,581,2.764176132,2.764176132,12,first,within,4546110.525,7.90572921
TG29,14,barrier,0.501,34,501,2.699837726,2.699837726,13,first,within,4210393.209,7.321913622
TG29,15,barrier,0.592,34,592,2.772321707,2.772321707,14,first,within,4565120.403,7.938787568
TG29,16,barrier,0.568,34,568,2.754348336,2.754348336,15,first,within,4553860.738,7.919206904
TG29,17,barrier,0.511,34,511,2.7084209,2.7084209,16,first,within,4038429.224,7.022866625
TG29,18,barrier,0.522,34,522,2.717670503,2.717670503,17,first,boundary,3445924.179,5.992494746
TG29,19,barrier,0.468,34,468,2.670245853,2.670245853,18,first,within,4059682.655,7.059826543
TG29,20,barrier,0.504,34,504,2.702430536,2.702430536,19,first,within,4212509.219,7.325593383
TG29,24,barrier,0.535,34,535,2.728353782,2.728353782,2,second,boundary,3561770.332,6.193952302
TG29,25,barrier,0.481,34,481,2.682145076,2.682145076,3,second,within,4271778.798,7.428663742
TG29,26,barrier,20.213,34,20213,4.305630776,3.770359271,4,second,within,4651819.088,8.089557401
TG29,27,barrier,0.606,34,606,2.782472624,2.782472624,5,second,within,4089593.053,7.111841008
TG29,28,barrier,0.558,34,558,2.746634199,2.746634199,6,second,within,4506593.589,7.837008885
TG29,29,barrier,0.519,34,519,2.715167358,2.715167358,7,second,within,5074698.017,8.824947859
TG29,30,barrier,0.569,34,569,2.755112266,2.755112266,8,second,within,5223628.424,9.083939246
TG29,31,barrier,0.617,34,617,2.790285164,2.790285164,9,second,boundary,4844785.612,8.425128012
TG29,32,barrier,0.671,34,671,2.82672252,2.82672252,10,second,within,5422821.596,9.430338056
TG29,33,barrier,0.531,34,531,2.725094521,2.725094521,11,second,within,4776043.282,8.30558445
TG29,34,barrier,0.485,34,485,2.685741739,2.685741739,12,second,within,4546110.525,7.90572921
TG29,35,barrier,1.065,34,1065,3.027349608,3.027349608,13,second,within,4210393.209,7.321913622
TG29,36,barrier,0.484,34,484,2.684845362,2.684845362,14,second,within,4565120.403,7.938787568
TG29,37,barrier,0.704,34,704,2.847572659,2.847572659,15,second,within,4553860.738,7.919206904
TG29,38,barrier,0.579,34,579,2.762678564,2.762678564,16,second,within,4038429.224,7.022866625
TG29,39,barrier,0.563,34,563,2.750508395,2.750508395,17,second,boundary,3445924.179,5.992494746
TG29,40,barrier,0.532,34,532,2.725911632,2.725911632,18,second,within,4059682.655,7.059826543
TG29,41,barrier,0.517,34,517,2.713490543,2.713490543,19,second,within,4212509.219,7.325593383
TI86,3,straight,0.694,51,694,2.84135947,2.84135947,2,first,boundary,2100816.677,3.653340075
TI86,4,straight,0.665,51,665,2.822821645,2.822821645,3,first,within,2540182.271,4.417401
TI86,5,straight,0.797,51,797,2.901458321,2.901458321,4,first,within,2855130.673,4.96509925
TI86,6,straight,0.812,51,812,2.909556029,2.909556029,5,first,within,2170487.839,3.774498885
TI86,7,straight,0.802,51,802,2.904174368,2.904174368,6,first,within,2750928.547,4.783890768
TI86,8,straight,0.809,51,809,2.907948522,2.907948522,7,first,within,2848838.563,4.954157212
TI86,9,straight,0.863,51,863,2.936010796,2.936010796,8,first,within,2861937.389,4.976936194
TI86,10,straight,0.844,51,844,2.926342447,2.926342447,9,first,boundary,3281474.485,5.706515173
TI86,11,straight,0.721,51,721,2.857935265,2.857935265,10,first,within,2725385.892,4.739471849
TI86,12,straight,0.675,51,675,2.829303773,2.829303773,11,first,within,3071174.187,5.340800965
TI86,13,straight,0.592,51,592,2.772321707,2.772321707,12,first,within,2919486.232,5.077014176
TI86,14,straight,0.566,51,566,2.752816431,2.752816431,13,first,within,2850562.081,4.957154426
TI86,15,straight,0.591,51,591,2.771587481,2.771587481,14,first,within,2950079.175,5.130215594
TI86,16,straight,0.55,51,550,2.740362689,2.740362689,15,first,within,3058855.145,5.319378035
TI86,17,straight,0.631,51,631,2.800029359,2.800029359,16,first,within,2920139.348,5.078149951
TI86,18,straight,1.245,51,1245,3.095169351,3.095169351,17,first,boundary,2631071.776,4.575458709
TI86,19,straight,0.814,51,814,2.910624405,2.910624405,18,first,within,3168435.068,5.509938557
TI86,20,straight,0.72,51,720,2.857332496,2.857332496,19,first,within,3096749.694,5.385277014
TI86,24,straight,0.507,51,507,2.705007959,2.705007959,2,second,boundary,2100816.677,3.653340075
TI86,25,straight,0.565,51,565,2.752048448,2.752048448,3,second,within,2540182.271,4.417401
TI86,26,straight,0.501,51,501,2.699837726,2.699837726,4,second,within,2855130.673,4.96509925
TI86,27,straight,1.272,51,1272,3.104487111,3.104487111,5,second,within,2170487.839,3.774498885
TI86,28,straight,0.627,51,627,2.797267541,2.797267541,6,second,within,2750928.547,4.783890768
TI86,29,straight,0.57,51,570,2.755874856,2.755874856,7,second,within,2848838.563,4.954157212
TI86,30,straight,0.577,51,577,2.761175813,2.761175813,8,second,within,2861937.389,4.976936194
TI86,31,straight,0.57,51,570,2.755874856,2.755874856,9,second,boundary,3281474.485,5.706515173
TI86,32,straight,0.586,51,586,2.767897616,2.767897616,10,second,within,2725385.892,4.739471849
TI86,33,straight,0.449,51,449,2.652246341,2.652246341,11,second,within,3071174.187,5.340800965
TI86,34,straight,0.55,51,550,2.740362689,2.740362689,12,second,within,2919486.232,5.077014176
TI86,35,straight,0.382,51,382,2.582063363,2.582063363,13,second,within,2850562.081,4.957154426
TI86,36,straight,0.486,51,486,2.686636269,2.686636269,14,second,within,2950079.175,5.130215594
TI86,37,straight,0.626,51,626,2.796574333,2.796574333,15,second,within,3058855.145,5.319378035
TI86,38,straight,0.92,51,920,2.963787827,2.963787827,16,second,within,2920139.348,5.078149951
TI86,39,straight,0.698,51,698,2.843855423,2.843855423,17,second,boundary,2631071.776,4.575458709
TI86,40,straight,0.444,51,444,2.64738297,2.64738297,18,second,within,3168435.068,5.509938557
TI86,41,straight,1.13,51,1130,3.053078443,3.053078443,19,second,within,3096749.694,5.385277014
TX99,3,barrier,0.797,47,797,2.901458321,2.901458321,2,first,boundary,3561770.332,6.193952302
TX99,4,barrier,0.732,47,732,2.864511081,2.864511081,3,first,within,4271778.798,7.428663742
TX99,5,barrier,0.814,47,814,2.910624405,2.910624405,4,first,within,4651819.088,8.089557401
TX99,6,barrier,0.779,47,779,2.891537458,2.891537458,5,first,within,4089593.053,7.111841008
TX99,7,barrier,0.74,47,740,2.86923172,2.86923172,6,first,within,4506593.589,7.837008885
TX99,8,barrier,0.693,47,693,2.840733235,2.840733235,7,first,within,5074698.017,8.824947859
TX99,9,barrier,0.606,47,606,2.782472624,2.782472624,8,first,within,5223628.424,9.083939246
TX99,10,barrier,1.326,47,1326,3.122543524,3.122543524,9,first,boundary,4844785.612,8.425128012
TX99,11,barrier,1.43,47,1430,3.155336037,3.155336037,10,first,within,5422821.596,9.430338056
TX99,12,barrier,0.621,47,621,2.7930916,2.7930916,11,first,within,4776043.282,8.30558445
TX99,13,barrier,0.603,47,603,2.780317312,2.780317312,12,first,within,4546110.525,7.90572921
TX99,14,barrier,0.529,47,529,2.723455672,2.723455672,13,first,within,4210393.209,7.321913622
TX99,15,barrier,0.659,47,659,2.818885415,2.818885415,14,first,within,4565120.403,7.938787568
TX99,16,barrier,0.656,47,656,2.816903839,2.816903839,15,first,within,4553860.738,7.919206904
TX99,17,barrier,0.597,47,597,2.775974331,2.775974331,16,first,within,4038429.224,7.022866625
TX99,18,barrier,1.469,47,1469,3.167021796,3.167021796,17,first,boundary,3445924.179,5.992494746
TX99,19,barrier,0.568,47,568,2.754348336,2.754348336,18,first,within,4059682.655,7.059826543
TX99,20,barrier,0.575,47,575,2.759667845,2.759667845,19,first,within,4212509.219,7.325593383
TX99,24,barrier,0.605,47,605,2.781755375,2.781755375,2,second,boundary,3561770.332,6.193952302
TX99,25,barrier,0.541,47,541,2.733197265,2.733197265,3,second,within,4271778.798,7.428663742
TX99,26,barrier,0.502,47,502,2.700703717,2.700703717,4,second,within,4651819.088,8.089557401
TX99,27,barrier,0.489,47,489,2.689308859,2.689308859,5,second,within,4089593.053,7.111841008
TX99,28,barrier,0.556,47,556,2.745074792,2.745074792,6,second,within,4506593.589,7.837008885
TX99,29,barrier,1.093,47,1093,3.038620162,3.038620162,7,second,within,5074698.017,8.824947859
TX99,30,barrier,0.488,47,488,2.688419822,2.688419822,8,second,within,5223628.424,9.083939246
TX99,31,barrier,0.611,47,611,2.78604121,2.78604121,9,second,boundary,4844785.612,8.425128012
TX99,32,barrier,0.246,47,246,2.390935107,2.390935107,10,second,within,5422821.596,9.430338056
TX99,33,barrier,0.831,47,831,2.919601024,2.919601024,11,second,within,4776043.282,8.30558445
TX99,34,barrier,0.581,47,581,2.764176132,2.764176132,12,second,within,4546110.525,7.90572921
TX99,35,barrier,0.557,47,557,2.745855195,2.745855195,13,second,within,4210393.209,7.321913622
TX99,36,barrier,0.598,47,598,2.776701184,2.776701184,14,second,within,4565120.403,7.938787568
TX99,37,barrier,1.237,47,1237,3.0923697,3.0923697,15,second,within,4553860.738,7.919206904
TX99,38,barrier,0.514,47,514,2.710963119,2.710963119,16,second,within,4038429.224,7.022866625
TX99,39,barrier,0.924,47,924,2.965671971,2.965671971,17,second,boundary,3445924.179,5.992494746
TX99,40,barrier,0.638,47,638,2.804820679,2.804820679,18,second,within,4059682.655,7.059826543
TX99,41,barrier,1.419,47,1419,3.151982395,3.151982395,19,second,within,4212509.219,7.325593383
WA76,3,straight,0.822,32,822,2.914871818,2.914871818,2,first,boundary,2100816.677,3.653340075
WA76,4,straight,0.766,32,766,2.88422877,2.88422877,3,first,within,2540182.271,4.417401
WA76,5,straight,0.688,32,688,2.837588438,2.837588438,4,first,within,2855130.673,4.96509925
WA76,6,straight,0.635,32,635,2.802773725,2.802773725,5,first,within,2170487.839,3.774498885
WA76,7,straight,1.145,32,1145,3.058805487,3.058805487,6,first,within,2750928.547,4.783890768
WA76,8,straight,1.058,32,1058,3.024485668,3.024485668,7,first,within,2848838.563,4.954157212
WA76,9,straight,1.366,32,1366,3.135450699,3.135450699,8,first,within,2861937.389,4.976936194
WA76,10,straight,4.589,32,4589,3.661718058,3.661718058,9,first,boundary,3281474.485,5.706515173
WA76,11,straight,1.464,32,1464,3.165541077,3.165541077,10,first,within,2725385.892,4.739471849
WA76,12,straight,0.86,32,860,2.934498451,2.934498451,11,first,within,3071174.187,5.340800965
WA76,13,straight,1.048,32,1048,3.020361283,3.020361283,12,first,within,2919486.232,5.077014176
WA76,14,straight,0.661,32,661,2.820201459,2.820201459,13,first,within,2850562.081,4.957154426
WA76,15,straight,0.697,32,697,2.843232778,2.843232778,14,first,within,2950079.175,5.130215594
WA76,16,straight,0.597,32,597,2.775974331,2.775974331,15,first,within,3058855.145,5.319378035
WA76,17,straight,0.548,32,548,2.738780558,2.738780558,16,first,within,2920139.348,5.078149951
WA76,18,straight,1.646,32,1646,3.216429831,3.216429831,17,first,boundary,2631071.776,4.575458709
WA76,19,straight,1.181,32,1181,3.072249898,3.072249898,18,first,within,3168435.068,5.509938557
WA76,20,straight,1.312,32,1312,3.117933835,3.117933835,19,first,within,3096749.694,5.385277014
WA76,24,straight,0.845,32,845,2.926856709,2.926856709,2,second,boundary,2100816.677,3.653340075
WA76,25,straight,0.594,32,594,2.773786445,2.773786445,3,second,within,2540182.271,4.417401
WA76,26,straight,0.729,32,729,2.862727528,2.862727528,4,second,within,2855130.673,4.96509925
WA76,27,straight,0.427,32,427,2.630427875,2.630427875,5,second,within,2170487.839,3.774498885
WA76,28,straight,1.354,32,1354,3.131618664,3.131618664,6,second,within,2750928.547,4.783890768
WA76,29,straight,0.601,32,601,2.778874472,2.778874472,7,second,within,2848838.563,4.954157212
WA76,30,straight,0.384,32,384,2.584331224,2.584331224,8,second,within,2861937.389,4.976936194
WA76,31,straight,4.552,32,4552,3.658202253,3.658202253,9,second,boundary,3281474.485,5.706515173
WA76,32,straight,0.653,32,653,2.814913181,2.814913181,10,second,within,2725385.892,4.739471849
WA76,33,straight,0.961,32,961,2.982723388,2.982723388,11,second,within,3071174.187,5.340800965
WA76,34,straight,0.649,32,649,2.812244697,2.812244697,12,second,within,2919486.232,5.077014176
WA76,35,straight,0.502,32,502,2.700703717,2.700703717,13,second,within,2850562.081,4.957154426
WA76,36,straight,0.529,32,529,2.723455672,2.723455672,14,second,within,2950079.175,5.130215594
WA76,37,straight,0.511,32,511,2.7084209,2.7084209,15,second,within,3058855.145,5.319378035
WA76,38,straight,0.357,32,357,2.552668216,2.552668216,16,second,within,2920139.348,5.078149951
WA76,39,straight,0.454,32,454,2.657055853,2.657055853,17,second,boundary,2631071.776,4.575458709
WA76,40,straight,1.195,32,1195,3.077367905,3.077367905,18,second,within,3168435.068,5.509938557
WA76,41,straight,0.554,32,554,2.743509765,2.743509765,19,second,within,3096749.694,5.385277014
WA87,3,barrier,1.14,47,1140,3.056904851,3.056904851,2,first,boundary,3561770.332,6.193952302
WA87,4,barrier,1.149,47,1149,3.060320029,3.060320029,3,first,within,4271778.798,7.428663742
WA87,5,barrier,1.077,47,1077,3.032215703,3.032215703,4,first,within,4651819.088,8.089557401
WA87,6,barrier,1.265,47,1265,3.102090526,3.102090526,5,first,within,4089593.053,7.111841008
WA87,7,barrier,1.029,47,1029,3.012415375,3.012415375,6,first,within,4506593.589,7.837008885
WA87,8,barrier,1.07,47,1070,3.029383778,3.029383778,7,first,within,5074698.017,8.824947859
WA87,9,barrier,2.03,47,2030,3.307496038,3.307496038,8,first,within,5223628.424,9.083939246
WA87,10,barrier,0.766,47,766,2.88422877,2.88422877,9,first,boundary,4844785.612,8.425128012
WA87,11,barrier,0.715,47,715,2.854306042,2.854306042,10,first,within,5422821.596,9.430338056
WA87,12,barrier,0.693,47,693,2.840733235,2.840733235,11,first,within,4776043.282,8.30558445
WA87,13,barrier,0.624,47,624,2.79518459,2.79518459,12,first,within,4546110.525,7.90572921
WA87,14,barrier,0.926,47,926,2.966610987,2.966610987,13,first,within,4210393.209,7.321913622
WA87,15,barrier,0.751,47,751,2.875639937,2.875639937,14,first,within,4565120.403,7.938787568
